"Country or Area";"Year";"Area";"Sex";"Religion";"Record Type";"Reliability";"Source Year";"Value";"Value Footnotes"
"Canada";"2011";"Total";"Both Sexes";"Satanist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1050";""
"Canada";"2011";"Total";"Both Sexes";"Scientology";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1745";""
"Canada";"2011";"Total";"Both Sexes";"Serbian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"22780";""
"Canada";"2011";"Total";"Both Sexes";"Shinto";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"915";""
"Canada";"2011";"Total";"Both Sexes";"Sikh";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"454960";""
"Canada";"2011";"Total";"Both Sexes";"Spiritualist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"4315";""
"Canada";"2011";"Total";"Both Sexes";"Swedenborgian (New Church)";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"840";""
"Canada";"2011";"Total";"Both Sexes";"Taoist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"3625";""
"Canada";"2011";"Total";"Both Sexes";"Ukrainian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"23845";""
"Canada";"2011";"Total";"Both Sexes";"Unitarian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"15125";""
"Canada";"2011";"Total";"Both Sexes";"United Church";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2007610";""
"Canada";"2011";"Total";"Both Sexes";"Unity-New Thought-Pantheist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2565";""
"Canada";"2011";"Total";"Both Sexes";"Vineyard Christian Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1585";""
"Canada";"2011";"Total";"Both Sexes";"Wesleyan";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"13290";""
"Canada";"2011";"Total";"Both Sexes";"Worldwide Church of God";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"600";""
"Canada";"2011";"Total";"Both Sexes";"Zoroastrian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"6130";""
"Canada";"2011";"Total";"Both Sexes";"Other Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"28865";""
"Canada";"2011";"Total";"Both Sexes";"Other Christians";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"6145";""
"Canada";"2011";"Total";"Both Sexes";"Other Orthodox Churches";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"220270";""
"Canada";"2011";"Total";"Both Sexes";"Other Religions";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"53685";""
"Canada";"2011";"Total";"Both Sexes";"Other Reformed Church";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"22965";""
"Canada";"2011";"Total";"Both Sexes";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"7762200";""
"Canada";"2011";"Total";"Both Sexes";"Ukrainian Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"51790";""
"Canada";"2011";"Total";"Both Sexes";"Apostolic Christian Church";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1600";""
"Canada";"2011";"Total";"Both Sexes";"Brethren in Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"18110";""
"Canada";"2011";"Total";"Both Sexes";"Christians, n.i.e.";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1475565";""
"Canada";"2011";"Total";"Both Sexes";"Canadian Reformed Church";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"10120";""
"Canada";"2011";"Total";"Male";"Total";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"16163115";""
"Canada";"2011";"Total";"Male";"Aboriginal spirituality";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"31805";""
"Canada";"2011";"Total";"Male";"Adventist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"29965";""
"Canada";"2011";"Total";"Male";"Agnostic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"20540";""
"Canada";"2011";"Total";"Male";"Anglican";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"752945";""
"Canada";"2011";"Total";"Male";"Antiochian Orthodox Christian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"565";""
"Canada";"2011";"Total";"Male";"Armenian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"6955";""
"Canada";"2011";"Total";"Male";"Associated Gospel";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2610";""
"Canada";"2011";"Total";"Male";"Atheist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"30775";""
"Canada";"2011";"Total";"Male";"Baha'i";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"9160";""
"Canada";"2011";"Total";"Male";"Baptist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"293910";""
"Canada";"2011";"Total";"Male";"Buddhist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"168465";""
"Canada";"2011";"Total";"Male";"Charismatic Renewal";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"915";""
"Canada";"2011";"Total";"Male";"Christadelphian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1355";""
"Canada";"2011";"Total";"Male";"Christian Congregational";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1165";""
"Canada";"2011";"Total";"Male";"Christian and Mission Alliance";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"23550";""
"Canada";"2011";"Total";"Male";"Christian or Plymouth Brethren";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2545";""
"Canada";"2011";"Total";"Male";"Christian Reformed Church";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"32155";""
"Canada";"2011";"Total";"Male";"Church of Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"7220";""
"Canada";"2011";"Total";"Male";"Church of Jesus Christ of Latter-day Saints";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"49995";""
"Canada";"2011";"Total";"Male";"Church of God";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"3550";""
"Canada";"2011";"Total";"Male";"Church of Nazarene";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"3945";""
"Canada";"2011";"Total";"Male";"Coptic Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"8410";""
"Canada";"2011";"Total";"Male";"Doukhobors";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1060";""
"Canada";"2011";"Total";"Male";"Dutch Reformed";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2215";""
"Canada";"2011";"Total";"Male";"Evangelical";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"43835";""
"Canada";"2011";"Total";"Male";"Evangelical Free Church";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"3085";""
"Canada";"2011";"Total";"Male";"Evangelical Missionary Church";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"3635";""
"Canada";"2011";"Total";"Male";"Free Methodists";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"4690";""
"Canada";"2011";"Total";"Male";"Gnostic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"435";""
"Canada";"2011";"Total";"Male";"Greek Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"110145";""
"Canada";"2011";"Total";"Male";"Hindu";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"250430";""
"Canada";"2011";"Total";"Male";"Humanist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1810";""
"Canada";"2011";"Total";"Male";"Interdenominational";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"675";""
"Canada";"2011";"Total";"Male";"Islam ";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"540555";""
"Canada";"2011";"Total";"Male";"Jains";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1700";""
"Canada";"2011";"Total";"Male";"Jehovah Witness";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"61495";""
"Canada";"2011";"Total";"Male";"Jewish";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"161265";""
"Canada";"2011";"Total";"Male";"Lutheran";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"221525";""
"Canada";"2011";"Total";"Male";"Mennonite";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"87370";""
"Canada";"2011";"Total";"Male";"Methodist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"10255";""
"Canada";"2011";"Total";"Male";"Mission de l'Esprit Saint";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"240";""
"Canada";"2011";"Total";"Male";"Moravian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2455";""
"Canada";"2011";"Total";"Male";"New Age";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"905";""
"Canada";"2011";"Total";"Male";"New Apostolic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2170";""
"Canada";"2011";"Total";"Male";"Non-denominational";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"19525";""
"Canada";"2011";"Total";"Male";"Pagan";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"6255";""
"Canada";"2011";"Total";"Male";"Pentecostal";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"217845";""
"Canada";"2011";"Total";"Male";"Presbyterian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"218950";""
"Canada";"2011";"Total";"Male";"Protestant nfd";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"261670";""
"Canada";"2011";"Total";"Male";"Quakers";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1220";""
"Canada";"2011";"Total";"Male";"Rastafarian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"760";""
"Canada";"2011";"Total";"Male";"Reorganized Church of Latter-day Saints";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1595";""
"Canada";"2011";"Total";"Male";"Roman Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"6126990";""
"Canada";"2011";"Total";"Male";"Romanian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"3460";""
"Canada";"2011";"Total";"Male";"Russian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"10920";""
"Canada";"2011";"Total";"Male";"Salvation Army";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"34210";""
"Canada";"2011";"Total";"Male";"Satanist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"785";""
"Canada";"2011";"Total";"Male";"Scientology";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"995";""
"Canada";"2011";"Total";"Male";"Serbian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"11730";""
"Canada";"2011";"Total";"Male";"Shinto";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"250";""
"Canada";"2011";"Total";"Male";"Sikh";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"229435";""
"Canada";"2011";"Total";"Male";"Spiritualist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1580";""
"Canada";"2011";"Total";"Male";"Swedenborgian (New Church)";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"370";""
"Canada";"2011";"Total";"Male";"Taoist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"1995";""
"Canada";"2011";"Total";"Male";"Ukrainian Orthodox";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"10850";""
"Canada";"2011";"Total";"Male";"Unitarian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"5590";""
"Canada";"2011";"Total";"Male";"United Church";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"912545";""
"Canada";"2011";"Total";"Male";"Unity-New Thought-Pantheist";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"685";""
"Canada";"2011";"Total";"Male";"Vineyard Christian Fellowship";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"790";""
"Canada";"2011";"Total";"Male";"Wesleyan";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"6345";""
"Canada";"2011";"Total";"Male";"Worldwide Church of God";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"300";""
"Canada";"2011";"Total";"Male";"Zoroastrian";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"3120";""
"Canada";"2011";"Total";"Male";"Other Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"14435";""
"Canada";"2011";"Total";"Male";"Other Christians";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"2985";""
"Canada";"2011";"Total";"Male";"Other Orthodox Churches";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"107165";""
"Canada";"2011";"Total";"Male";"Other Religions";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"23510";""
"Canada";"2011";"Total";"Male";"Other Reformed Church";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"11355";""
"Canada";"2011";"Total";"Male";"No Religion";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"4172510";""
"Canada";"2011";"Total";"Male";"Ukrainian Catholic";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"25170";""
"Canada";"2011";"Total";"Male";"Apostolic Christian Church";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"740";""
"Canada";"2011";"Total";"Male";"Brethren in Christ";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"8615";""
"Canada";"2011";"Total";"Male";"Christians, n.i.e.";"Census - de jure - complete tabulation";"Final figure, complete";"2013";"706180";""
